hh	qty	exp	nopurch	b1	b2	b3	b4	p1	p2	p3	p4	f1	f2	f3	f4	tripnum
51	0	4.9699998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	59
51	0	14.41	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	60
51	0	4.75	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	61
51	0	12.2	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	62
51	0	5.54	1	0	0	0	0	.12	.090000004	.059999999	.07	0	0	0	1	63
51	0	3.76	1	0	0	0	0	.13	.079999998	.050000001	.079999998	0	0	0	0	64
51	0	22.299999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	65
51	0	15.02	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	66
51	2	16.98	0	0	1	0	0	.11	.079999998	.059999999	.090000004	0	0	0	0	67
51	0	5.1799998	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	68
51	0	7.4400001	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	69
51	0	13.11	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	70
51	0	15.61	1	0	0	0	0	.12	.079999998	.050000001	.090000004	0	0	0	0	71
51	0	11.67	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	72
51	0	24.709999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	73
51	0	16.379999	1	0	0	0	0	.11	.079999998	.050000001	.090000004	0	0	0	0	74
51	0	11.34	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	75
51	0	9.79	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	76
51	0	27.719999	1	0	0	0	0	.11	.059999999	.050000001	.090000004	0	0	0	0	77
51	0	6.1199999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	78
51	0	7.6300001	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	79
51	0	18.99	1	0	0	0	0	.11	.079999998	.050000001	.090000004	0	0	0	0	80
51	0	5.0300002	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	81
51	0	5.3499999	1	0	0	0	0	.12	.079999998	.07	.090000004	0	0	0	0	82
51	0	4.3899999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	83
51	0	8.9200001	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	84
51	0	12.53	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	85
51	0	3.2	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	86
51	0	7.3600001	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	87
51	0	3.3499999	1	0	0	0	0	.11	.090000004	.050000001	.090000004	0	1	0	0	88
51	0	2.0999999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	89
51	0	7.52	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	90
51	0	4.98	1	0	0	0	0	.11	.090000004	.050000001	.090000004	0	0	0	0	91
51	0	16.1	1	0	0	0	0	.11	.090000004	.050000001	.090000004	0	0	0	0	92
51	0	8.3900003	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	93
51	0	3.6600001	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	94
51	0	1.48	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	95
51	0	17.85	1	0	0	0	0	.12	.07	.050000001	.090000004	0	0	0	0	96
51	0	4.4099998	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	97
51	0	1.59	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	98
51	0	5.6399999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	99
51	0	16.34	1	0	0	0	0	.11	.079999998	.059999999	.090000004	0	0	0	0	100
51	0	1.28	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	101
51	0	3.9100001	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	102
51	0	3.53	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	103
51	0	4.96	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	104
51	0	15.09	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	105
51	0	4.3699999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	106
51	0	6.23	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	107
51	0	15.85	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	108
51	0	5.5700002	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	109
51	0	3.3499999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	110
51	1	1.9299999	0	0	1	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	111
51	0	17.639999	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	112
51	1	5.3800001	0	0	1	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	113
51	1	3.3900001	0	0	1	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	114
51	0	8.6000004	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	115
51	2	6.52	0	0	1	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	116
51	2	9.7399998	0	0	1	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	117
51	1	.99000001	0	0	1	0	0	.1	0	.050000001	.079999998	0	1	0	0	118
51	1	2.3900001	0	0	1	0	0	.1	.059999999	.050000001	.079999998	0	1	0	0	119
51	1	3.53	0	0	1	0	0	.1	0	.050000001	.079999998	0	1	0	0	120
51	0	.99000001	1	0	0	0	0	.1	.07	.050000001	.079999998	0	0	0	0	121
51	0	4.1999998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	122
51	0	6.4899998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	123
51	0	5	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	124
51	0	14.23	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	125
51	1	19.43	0	1	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	126
51	0	2.4200001	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	127
51	0	7.0700002	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	128
51	0	2.1800001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	129
51	0	6.5799999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	130
51	0	18.700001	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	131
51	0	1.59	1	0	0	0	0	.19	.1	.050000001	.079999998	0	0	0	0	132
51	0	6.8899999	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	133
51	0	6.5599999	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	134
51	2	10.06	0	0	1	0	0	.11	.079999998	.050000001	.090000004	0	0	0	0	135
51	0	27.67	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	136
51	0	5.25	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	137
51	0	13.54	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	138
51	2	12.87	0	0	1	0	0	.11	.079999998	.050000001	.090000004	0	0	0	0	139
51	2	3.05	0	0	1	0	0	.11	.079999998	.050000001	.090000004	0	0	0	0	140
51	0	18.02	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	141
51	0	10.85	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	142
51	0	25.48	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	143
51	0	1.89	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	144
51	2	5.8000002	0	0	1	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	145
51	0	3.95	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	146
51	0	28.040001	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	147
51	0	3.3800001	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	148
51	2	2.78	0	0	1	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	149
51	0	12.56	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	150
51	0	14.09	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	151
51	0	6.9000001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	152
51	0	11.56	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	153
51	0	4.7600002	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	154
51	0	15.1	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	155
51	0	7.2199998	1	0	0	0	0	.11	.059999999	.050000001	.079999998	0	0	0	0	156
51	0	16.860001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	157
51	0	3.22	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	158
51	2	5.7600002	0	0	1	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	159
51	0	11.66	1	0	0	0	0	.11	.059999999	.050000001	.079999998	0	0	0	0	160
51	0	10.75	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	161
51	2	3.9400001	0	0	1	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	162
51	0	29.02	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	163
51	0	20.65	1	0	0	0	0	.12	.079999998	.059999999	.079999998	0	0	0	0	164
51	0	11.41	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	165
51	0	10.64	1	0	0	0	0	.11	.059999999	.050000001	.079999998	0	0	0	0	166
51	0	3.48	1	0	0	0	0	.11	.059999999	.050000001	.079999998	0	0	0	0	167
51	1	14.09	0	0	1	0	0	.12	.079999998	.029999999	.079999998	0	0	1	0	168
51	0	1.83	1	0	0	0	0	.11	.079999998	.029999999	.079999998	0	0	1	0	169
51	0	31.65	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	170
51	0	8.4300003	1	0	0	0	0	.12	.079999998	.039999999	.079999998	0	0	0	0	171
51	0	2.8399999	1	0	0	0	0	.11	.039999999	.050000001	.079999998	0	1	0	0	172
51	0	6.4499998	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	173
51	0	23.68	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	174
51	0	14.46	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	175
51	0	3.8900001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	176
51	0	9.5299997	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	177
51	0	3.3699999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	178
51	0	2.8800001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	179
51	0	26.280001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	180
51	0	2.98	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	181
51	1	20.32	0	0	1	0	0	.11	.039999999	.050000001	.079999998	0	0	0	0	182
51	1	19.99	0	0	1	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	183
51	0	4.73	1	0	0	0	0	.11	.050000001	.050000001	.079999998	0	0	0	0	184
51	0	9.3800001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	185
51	0	3.55	1	0	0	0	0	.059999999	.090000004	.050000001	.090000004	0	0	0	0	186
51	0	7.75	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	187
51	0	5.9400001	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	188
51	0	1.39	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	189
51	0	22.200001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	190
51	0	28.34	1	0	0	0	0	.059999999	.090000004	.050000001	.090000004	0	0	0	0	191
51	0	23.83	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	192
51	0	6.1799998	1	0	0	0	0	.059999999	.090000004	.050000001	.090000004	0	0	0	0	193
51	0	12.75	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	194
51	0	5.4499998	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	195
51	0	14.72	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	196
51	0	2.1400001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	197
51	0	16.219999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	198
51	0	3.02	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	199
51	0	42.529999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	200
51	0	10	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	201
51	0	24.92	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	202
51	0	16.530001	1	0	0	0	0	.059999999	.090000004	.050000001	.07	0	0	0	1	203
51	0	2.5999999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	204
51	0	2.23	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	205
51	0	2.6300001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	206
51	0	12.32	1	0	0	0	0	.059999999	.090000004	.050000001	.07	0	0	0	1	207
51	0	9.8500004	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	208
51	0	20.940001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	209
51	0	4.5100002	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	210
51	0	15.35	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	1	0	0	0	211
51	0	6.9299998	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	212
51	0	6.3099999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	213
51	0	4.8499999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	214
51	0	19.799999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	215
51	0	12.3	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	216
51	2	14.7	0	0	1	0	0	.13	.090000004	.029999999	.079999998	0	0	1	0	217
51	0	5.7199998	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	218
51	0	10.56	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	219
51	0	19.370001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	1	0	0	0	220
51	0	1.59	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	221
51	0	12.54	1	0	0	0	0	.11	.090000004	.039999999	.079999998	0	0	0	0	222
51	0	5.9699998	1	0	0	0	0	.11	.090000004	.039999999	.079999998	0	0	0	0	223
51	0	22.32	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	224
51	0	10.47	1	0	0	0	0	.11	.090000004	.039999999	.079999998	0	0	0	0	225
51	0	5.3000002	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	226
51	0	19.860001	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	227
51	0	11.02	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	228
51	0	9.7399998	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	229
51	0	5.1700001	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	230
51	1	21.030001	0	0	1	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	231
51	0	19.129999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	232
51	0	2.78	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	233
51	0	3.0699999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	234
51	0	11.87	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	235
51	0	15.26	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	236
51	0	6.6599998	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	237
51	2	9.1099997	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	238
51	2	1.08	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	239
51	2	19.309999	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	240
51	0	22.41	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	241
51	2	10.39	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	242
51	0	3.21	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	243
51	1	7.8499999	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	244
51	1	6.71	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	245
51	0	4.5500002	1	0	0	0	0	.11	.090000004	.039999999	.079999998	0	0	0	0	246
51	1	2.4200001	0	0	1	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	247
51	0	41.34	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	248
51	0	15.27	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	249
51	0	11.8	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	250
51	0	.58999997	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	251
51	2	10.82	0	0	1	0	0	.079999998	.090000004	.050000001	.090000004	1	0	0	0	252
51	0	15.04	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	253
51	0	3.9100001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	254
51	0	8.7200003	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	255
51	0	.99000001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	256
51	0	21.709999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	257
51	0	12.04	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	258
51	0	21.24	1	0	0	0	0	.12	.059999999	.050000001	.090000004	0	1	0	0	259
51	0	6.3699999	1	0	0	0	0	.12	.059999999	.050000001	.090000004	0	1	0	0	260
51	0	16.65	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	261
51	1	-.1	0	0	1	0	0	.12	.02	.050000001	.090000004	0	0	0	0	262
51	0	5.3699999	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	263
51	0	4.02	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	264
51	1	30.82	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	265
51	0	.69999999	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	266
51	0	11.07	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	267
51	0	8.8000002	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	268
51	0	9.3500004	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	269
51	0	7.3400002	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	270
51	1	3.48	0	0	1	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	271
51	1	1.84	0	0	1	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	272
51	1	5.3200002	0	0	1	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	273
51	0	1.88	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	0	274
51	1	4.3600001	0	0	1	0	0	.079999998	.090000004	.059999999	.059999999	0	0	0	0	275
51	0	14.59	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	276
51	0	1.34	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	277
51	0	13.3	1	0	0	0	0	.12	.059999999	.059999999	.039999999	0	0	1	0	278
51	1	26.92	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	279
51	0	2.01	1	0	0	0	0	.12	.059999999	.059999999	.079999998	0	0	1	0	280
51	1	15.19	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	281
51	0	8.4300003	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	282
51	0	17.59	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	283
51	0	5.4000001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	284
51	0	15.44	1	0	0	0	0	.12	.090000004	.059999999	.039999999	1	0	0	0	285
51	1	17.49	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	286
51	0	4.0900002	1	0	0	0	0	.12	.090000004	.059999999	.079999998	1	0	0	0	287
51	1	63.610001	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	288
51	0	10.27	1	0	0	0	0	.050000001	.050000001	.059999999	.059999999	0	0	0	1	289
51	0	11.78	1	0	0	0	0	.050000001	.050000001	.059999999	.059999999	0	0	0	1	290
51	1	12.89	0	0	1	0	0	.039999999	.090000004	.059999999	.059999999	0	0	0	1	291
51	1	3.77	0	0	1	0	0	.039999999	.090000004	.059999999	.059999999	0	0	0	1	292
51	1	6.25	0	0	1	0	0	.039999999	.090000004	.059999999	.059999999	0	0	0	1	293
51	0	11.46	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	294
51	0	2.5	1	0	0	0	0	.12	.059999999	.059999999	.07	0	0	0	0	295
51	0	17.559999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	296
51	0	6.8600001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	297
51	0	13.85	1	0	0	0	0	.12	.059999999	.059999999	.059999999	0	0	0	0	298
51	0	8.0699997	1	0	0	0	0	.12	.059999999	.059999999	.07	0	0	0	0	299
51	0	1.2	1	0	0	0	0	.12	.059999999	.059999999	.059999999	0	0	0	0	300
51	0	4.27	1	0	0	0	0	.12	.059999999	.059999999	.059999999	0	0	0	0	301
51	0	9.0600004	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	302
51	0	13.71	1	0	0	0	0	.12	.059999999	.059999999	.059999999	0	0	0	0	303
51	0	6.8200002	1	0	0	0	0	.090000004	.090000004	.059999999	.059999999	0	0	0	0	304
51	0	4.73	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	305
51	0	1.1900001	1	0	0	0	0	.090000004	.090000004	.059999999	.059999999	0	0	0	0	306
51	0	8.54	1	0	0	0	0	.090000004	.090000004	.059999999	.059999999	0	0	0	0	307
51	0	23.17	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	308
51	0	2.26	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	309
52	3	57.369999	0	0	1	0	0	.11	.079999998	.050000001	.090000004	0	0	0	0	1
52	1	45.07	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	2
52	2	60.369999	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	3
52	0	59.509998	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	4
52	1	47.150002	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	5
52	1	49	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	6
52	0	39.389999	1	0	0	0	0	.11	.039999999	.050000001	.079999998	0	0	0	0	7
52	0	3.8499999	1	0	0	0	0	.11	.090000004	.050000001	.090000004	0	0	0	0	8
52	3	59.82	0	0	1	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	9
52	0	44.34	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	10
52	0	61.349998	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	11
52	0	52.75	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	12
52	0	45.07	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	13
52	0	51.380001	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	14
52	0	17.469999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	1	0	0	0	15
52	0	7.79	1	0	0	0	0	.12	.090000004	.050000001	.090000004	1	0	0	0	16
52	0	26.379999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	1	0	0	0	17
52	0	7.0700002	1	0	0	0	0	.12	.090000004	.050000001	.090000004	1	0	0	0	18
52	0	37.990002	1	0	0	0	0	.12	.090000004	.050000001	.07	0	0	0	1	19
52	0	58.330002	1	0	0	0	0	.12	.090000004	.050000001	.079999998	1	0	0	0	20
52	0	50.450001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	21
52	0	61.490002	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	22
52	0	22.889999	1	0	0	0	0	.13	.090000004	.050000001	.090000004	1	0	0	0	23
52	0	48.57	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	24
52	0	69.209999	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	25
52	0	24.190001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	26
52	0	5.1100001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	27
52	0	46.950001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	28
52	0	52.669998	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	29
52	0	59.150002	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	30
52	0	68.169998	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	31
52	0	53.919998	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	32
52	0	40.259998	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	33
52	0	51.799999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	34
52	0	75.290001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	35
52	0	70.290001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	36
52	0	4.6900001	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	37
52	0	54.610001	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	38
52	0	39.16	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	39
52	0	42.02	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	40
52	0	52.029999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	41
52	0	62.080002	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	42
52	0	21.93	1	0	0	0	0	.13	.090000004	.050000001	.090000004	0	0	0	0	43
52	0	45.77	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	44
52	0	7.3099999	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	45
52	0	47.59	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	46
