msno,user_tenure,subscription_status,monthly_hours,cum_hours,auto_renewal,transaction_date,membership_expire_date,price
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,1,active,25.595169444444444,8.926483888888889,1.0,20160214.0,20160314.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,2,active,29.664923333333334,34.52165333333333,1.0,20160314.0,20160414.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,3,active,54.12551611111111,64.18657666666667,1.0,20160414.0,20160514.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,4,active,26.483928055555555,118.31209277777778,1.0,20160514.0,20160614.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,5,active,35.274795833333336,144.79602083333333,1.0,20160614.0,20160714.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,6,active,6.748925277777778,180.07081666666667,1.0,20160714.0,20160814.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,7,active,11.794382222222222,186.81974194444444,1.0,20160814.0,20160914.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,8,active,23.276335555555555,198.61412416666667,1.0,20160914.0,20161014.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,9,active,14.428286944444444,221.89045972222223,1.0,20161014.0,20161114.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,10,active,16.934746666666666,236.31874666666667,1.0,20161114.0,20161214.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,11,active,13.069231944444443,253.25349333333332,1.0,20161214.0,20170114.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,12,active,13.193032222222222,266.3227252777778,1.0,20170114.0,20170214.0,99.0
UWkH560h9zx2cCwvuxvvGntrx4xUg/NZWj9PuFR3ODc=,13,active,17.921450555555555,279.5157575,1.0,20170214.0,20170314.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,0,active,9.006853611111111,0.0,1.0,20160802.0,20160902.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,1,active,26.576273333333333,9.006853611111111,1.0,20160902.0,20161002.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,2,active,30.82330222222222,35.583126944444444,1.0,20161002.0,20161102.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,3,active,13.417736944444444,66.40642916666667,1.0,20161102.0,20161202.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,4,active,31.465483055555556,79.82416611111111,1.0,20161202.0,20170102.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,5,active,33.90687944444444,111.28964916666666,1.0,20170102.0,20170202.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,6,active,64.85318305555556,145.1965286111111,1.0,20170202.0,20170302.0,99.0
Ua/mSg5bp7HDR3MpRxSCArr5r/PhSed7zY5ul7zo8Qg=,7,active,2.265606388888889,210.04971166666667,1.0,20170302.0,20170402.0,99.0
Uc27MqNe9VEnagTYOQMSN74KeRpvNuuZW6vfzQcnEto=,0,active,13.764211944444444,0.0,1.0,20170306.0,20170406.0,100.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,0,active,14.645346666666667,0.0,0.0,20160820.0,20160922.0,180.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,1,active,18.4833575,14.645346666666667,0.0,20161004.0,20161103.0,180.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,2,active,9.34164,33.128704166666665,0.0,,,180.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,3,paused,0.0,42.47034416666667,0.0,,,180.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,4,active,15.060195833333333,42.47034416666667,0.0,20170109.0,20170208.0,180.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,5,active,59.56987277777778,57.53054,0.0,,,180.0
UcA2SUTaT/gLnGrwAd7mgH4ZLnyF3jE/Wl7WZqsYtAo=,6,active,21.016874444444444,117.10041277777779,0.0,20170219.0,20170321.0,180.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,0,active,1.7851163888888888,0.0,1.0,20160714.0,20160813.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,1,active,1.3250638888888886,1.7851163888888888,1.0,20160813.0,20160913.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,2,active,0.0,3.1101802777777774,1.0,20160913.0,20161013.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,3,active,0.0,3.1101802777777774,1.0,20161013.0,20161113.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,4,active,0.1880561111111111,3.1101802777777774,1.0,20161113.0,20161213.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,5,active,2.3531780555555555,3.2982363888888884,1.0,20161213.0,20170113.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,6,active,3.1999677777777777,5.651414444444444,1.0,20170113.0,20170213.0,99.0
UcSI8cJxA7+3gKlYqi3gRv8Du2i1nHWY2wm3sNlRtHw=,7,active,0.1010172222222222,8.851382222222222,1.0,,,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,0,active,28.635375,0.0,1.0,20160311.0,20160411.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,1,active,35.448366666666665,28.635375,1.0,20160411.0,20160511.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,2,active,40.137144444444445,64.08374166666667,1.0,20160511.0,20160611.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,3,active,32.24270138888889,104.2208861111111,1.0,20160611.0,20160711.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,4,active,62.52343805555556,136.4635875,1.0,20160711.0,20160811.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,5,active,72.09172805555555,198.98702555555556,1.0,20160811.0,20160911.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,6,active,77.57087250000001,271.0787536111111,1.0,20160911.0,20161011.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,7,active,68.84829,348.6496261111111,1.0,20161011.0,20161111.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,8,active,59.55963388888889,417.4979161111111,1.0,20161111.0,20161211.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,9,active,62.7015125,477.05755,1.0,20161211.0,20170111.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,10,active,71.21418777777778,539.7590625,1.0,20170111.0,20170211.0,99.0
UexDJmMxsbU46KCyYqbQX2MmaaspR942vomTrwXVR0E=,11,active,61.17581222222222,610.9732502777778,1.0,20170211.0,20170311.0,99.0
UgO6+udqvz0wgf1sD7affOF8LOBB9/chuZI5HzZToso=,0,active,12.758360833333333,0.0,1.0,20161023.0,20161122.0,99.0
UgO6+udqvz0wgf1sD7affOF8LOBB9/chuZI5HzZToso=,1,active,23.269865555555555,12.758360833333333,1.0,20161122.0,20161222.0,99.0
UgO6+udqvz0wgf1sD7affOF8LOBB9/chuZI5HzZToso=,2,active,17.415366666666667,36.02822638888889,1.0,20161222.0,20170122.0,99.0
UgO6+udqvz0wgf1sD7affOF8LOBB9/chuZI5HzZToso=,3,active,19.446068333333333,53.44359305555555,1.0,20170122.0,20170222.0,99.0
UgO6+udqvz0wgf1sD7affOF8LOBB9/chuZI5HzZToso=,4,active,0.2570905555555555,72.8896613888889,1.0,20170222.0,20170322.0,99.0
UlhMDeIBbrmWMVtQOQ0n5JXids0xAeHCrv5qiH55ZUo=,0,active,1.793884722222222,0.0,1.0,20161025.0,20161125.0,99.0
UlhMDeIBbrmWMVtQOQ0n5JXids0xAeHCrv5qiH55ZUo=,1,active,0.1473408333333331,1.793884722222222,1.0,,,99.0
UlhMDeIBbrmWMVtQOQ0n5JXids0xAeHCrv5qiH55ZUo=,2,active,0.6663502777777778,1.941225555555555,1.0,20161125.0,20161225.0,99.0
UlhMDeIBbrmWMVtQOQ0n5JXids0xAeHCrv5qiH55ZUo=,3,active,0.0,2.6075758333333328,1.0,20161225.0,20170125.0,99.0
UlhMDeIBbrmWMVtQOQ0n5JXids0xAeHCrv5qiH55ZUo=,4,active,0.0193861111111111,2.6075758333333328,1.0,20170125.0,20170225.0,99.0
UlhMDeIBbrmWMVtQOQ0n5JXids0xAeHCrv5qiH55ZUo=,5,active,0.0,2.626961944444444,1.0,20170225.0,20170325.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,0,active,15.699906111111112,0.0,1.0,20160311.0,20160411.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,1,active,3.378947222222222,15.699906111111112,1.0,,,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,2,active,0.0,19.078853333333335,1.0,20160411.0,20160511.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,3,active,0.0,19.078853333333335,1.0,20160511.0,20160611.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,4,active,1.5750213888888889,19.078853333333335,1.0,20160611.0,20160711.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,5,active,1.2958733333333332,20.653874722222223,1.0,20160711.0,20160811.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,6,active,2.234480555555556,21.949748055555556,1.0,20160811.0,20160911.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,7,active,0.0,24.184228611111113,1.0,20160911.0,20161011.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,8,active,3.094421666666667,24.184228611111113,1.0,20161011.0,20161111.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,9,active,0.0,27.27865027777778,1.0,20161111.0,20161211.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,10,active,19.286444444444445,27.27865027777778,1.0,20161211.0,20170111.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,11,active,22.723868333333336,46.56509472222223,1.0,20170111.0,20170211.0,99.0
UoDrsjEU/d9uBzazreYE1rOicy+7nMvCZR7xK23xGiQ=,12,active,5.684046944444444,69.28896305555556,1.0,20170211.0,20170311.0,99.0
Uoj36i+oSoFQ+yhlkrCu7Cb6yvGgHg/624zoCu3EJVw=,0,active,1.3550677777777778,0.0,1.0,20170320.0,20170419.0,149.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,0,active,0.4554888888888889,0.0,1.0,20160229.0,20160331.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,1,active,0.0,0.4554888888888889,1.0,,,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,2,paused,0.0,0.4554888888888889,1.0,,,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,3,paused,0.0,0.4554888888888889,1.0,,,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,4,paused,0.0,0.4554888888888889,1.0,,,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,5,active,0.0,0.4554888888888889,1.0,20160731.0,20160831.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,6,active,0.0,0.4554888888888889,1.0,20160831.0,20160930.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,7,active,0.0,0.4554888888888889,1.0,20160930.0,20161031.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,8,active,0.0,0.4554888888888889,1.0,20161031.0,20161130.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,9,active,0.0,0.4554888888888889,1.0,20161130.0,20161231.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,10,active,0.0,0.4554888888888889,1.0,20161231.0,20170131.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,11,active,0.0,0.4554888888888889,1.0,20170131.0,20170228.0,99.0
UrCUzC4UZuYj/lVrpdZh0sfepo6oBpTmusOJD5Fg5IM=,12,active,0.0,0.4554888888888889,1.0,20170228.0,20170331.0,99.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,0,active,22.270386944444443,0.0,1.0,20160416.0,20160518.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,1,active,31.327584444444444,22.270386944444443,1.0,20160516.0,20160618.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,2,active,67.5082738888889,53.59797138888889,1.0,20160616.0,20160718.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,3,active,59.64704277777778,121.10624527777779,1.0,20160716.0,20160818.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,4,active,51.08922694444445,180.75328805555554,1.0,20160816.0,20160918.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,5,active,48.4029575,231.842515,1.0,20160916.0,20161018.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,6,active,60.56599194444445,280.2454725,1.0,20161016.0,20161118.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,7,active,47.93736555555556,340.8114644444444,1.0,20161116.0,20161218.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,8,active,60.259479444444445,388.74883,1.0,20161216.0,20170118.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,9,active,52.2829475,449.0083094444444,1.0,20170116.0,20170218.0,149.0
UrPLMoRY+/9gvTJAOaAfBWqidcY2YYtYjt06Yqjy/ic=,10,active,32.06601222222222,501.29125694444446,1.0,20170216.0,20170318.0,149.0
Us7ZBY/lZ+nyWt9W3hIcwEFDWShfTk7/4up7JYhAins=,0,active,64.00530277777777,0.0,1.0,20151026.0,20151125.0,149.0
Us7ZBY/lZ+nyWt9W3hIcwEFDWShfTk7/4up7JYhAins=,1,active,4.018038611111112,64.00530277777777,1.0,,,149.0
Us7ZBY/lZ+nyWt9W3hIcwEFDWShfTk7/4up7JYhAins=,2,churn,0.0,68.02334138888888,1.0,,,149.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,0,active,4.679031666666667,0.0,1.0,20151010.0,20151110.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,1,active,6.178909444444445,4.679031666666667,1.0,20151110.0,20151210.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,2,active,9.35104361111111,10.857941111111112,1.0,20151210.0,20160110.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,3,active,6.935580833333333,20.208984722222223,1.0,20160110.0,20160210.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,4,active,9.180506944444444,27.144565555555555,1.0,20160210.0,20160310.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,5,active,6.648984166666667,36.3250725,1.0,20160310.0,20160410.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,6,active,6.327718055555556,42.97405666666667,1.0,20160410.0,20160510.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,7,active,12.478781111111111,49.30177472222222,1.0,20160510.0,20160610.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,8,active,19.829823333333334,61.78055583333333,1.0,20160610.0,20160710.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,9,active,15.32959,81.61037916666666,1.0,20160710.0,20160810.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,10,active,9.503462222222222,96.93996916666667,1.0,20160810.0,20160910.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,11,active,14.65864111111111,106.44343138888888,1.0,20160910.0,20161010.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,12,active,28.547491111111114,121.1020725,1.0,20161010.0,20161110.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,13,active,37.64389111111111,149.64956361111112,1.0,20161110.0,20161210.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,14,active,44.928380555555556,187.29345472222224,1.0,20161210.0,20170110.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,15,active,29.24245833333333,232.22183527777779,1.0,20170110.0,20170210.0,99.0
UxgVSV6FBxX8piq82pDDxGsD0xD5peDfPBf+hFOGXcA=,16,active,27.771405555555557,261.4642936111111,1.0,20170210.0,20170310.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,0,active,0.0,0.0,1.0,20160715.0,20160814.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,1,active,0.0,0.0,1.0,20160814.0,20160914.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,2,active,0.0,0.0,1.0,20160914.0,20161014.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,3,active,1.0488205555555554,0.0,1.0,20161014.0,20161114.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,4,active,1.9694902777777779,1.0488205555555554,1.0,20161114.0,20161214.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,5,active,28.458926666666667,3.0183108333333335,1.0,20161214.0,20170114.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,6,active,5.052981944444445,31.4772375,1.0,20170114.0,20170214.0,99.0
UybBzsoTY878rdSt4wPeVddNxJG6tlAm56HsIssyh6o=,7,active,0.1368158333333332,36.53021944444445,1.0,20170214.0,20170314.0,99.0
UyeJ7id0AOdlI5jd126RKm7ZZyrnPAw9MGjPIDJl6xg=,0,active,50.71004277777778,0.0,0.0,20151228.0,20160130.0,149.0
UyeJ7id0AOdlI5jd126RKm7ZZyrnPAw9MGjPIDJl6xg=,1,active,53.84377666666666,50.71004277777778,0.0,20160127.0,20160229.0,149.0
UyeJ7id0AOdlI5jd126RKm7ZZyrnPAw9MGjPIDJl6xg=,2,active,31.206451666666666,104.55381944444444,0.0,20160302.0,20160401.0,149.0
UyeJ7id0AOdlI5jd126RKm7ZZyrnPAw9MGjPIDJl6xg=,3,active,14.135431666666667,135.7602711111111,0.0,20160412.0,20160512.0,149.0
UyeJ7id0AOdlI5jd126RKm7ZZyrnPAw9MGjPIDJl6xg=,4,active,11.880769444444445,149.89570277777779,0.0,,,149.0
UyeJ7id0AOdlI5jd126RKm7ZZyrnPAw9MGjPIDJl6xg=,5,churn,0.0,161.77647222222222,0.0,,,149.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,0,active,73.89263583333333,0.0,1.0,20160810.0,20160910.0,99.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,1,active,63.101324999999996,73.89263583333333,1.0,20160910.0,20161010.0,99.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,2,active,56.48787638888889,136.99396083333332,1.0,20161010.0,20161110.0,99.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,3,active,43.48031,193.48183722222223,1.0,20161110.0,20161210.0,99.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,4,active,59.93852916666667,236.96214722222223,1.0,20161210.0,20170110.0,99.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,5,active,56.32692722222222,296.9006763888889,1.0,20170110.0,20170210.0,99.0
UyyllNbrGixiadBcW+k/MorixttpXjxl0Ol1c0bwVn4=,6,active,41.725611111111114,353.22760361111114,1.0,20170210.0,20170310.0,99.0
V/ZKqCrX7WHGCQJoLaI33YOV4DG58XZmfgPcIBAPE38=,0,active,4.565849166666667,0.0,0.0,20170318.0,20170419.0,149.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,0,active,74.25515416666667,0.0,1.0,20160719.0,20160818.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,1,active,20.76821111111111,74.25515416666667,1.0,20160818.0,20160918.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,2,active,20.553326666666667,95.02336527777778,1.0,20160918.0,20161018.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,3,active,9.051175555555556,115.57669194444445,1.0,20161018.0,20161118.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,4,active,8.671652222222223,124.62786750000001,1.0,20161118.0,20161218.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,5,active,17.038549444444445,133.29951972222221,1.0,20161218.0,20170118.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,6,active,11.792759166666666,150.33806916666668,1.0,20170118.0,20170218.0,99.0
V4+Hzw9yBCNpHFncyCn8oPpvDeXFrcp/4QiQoleGYGQ=,7,active,0.4883294444444444,162.13082833333334,1.0,20170218.0,20170318.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,0,active,4.943171666666666,0.0,1.0,20160731.0,20160831.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,1,active,13.960314166666667,4.943171666666666,1.0,20160831.0,20160930.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,2,active,15.038561944444444,18.903485833333335,1.0,20160930.0,20161031.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,3,active,10.755845833333332,33.94204777777777,1.0,20161031.0,20161130.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,4,active,13.922986388888889,44.69789361111111,1.0,20161130.0,20161231.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,5,active,27.091982777777776,58.62088,1.0,20161231.0,20170131.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,6,active,15.557940277777778,85.71286277777777,1.0,20170131.0,20170228.0,99.0
V4dRBwSEerOHVkc4MT0Gep7rCGh4thIBsdB6jT96YwQ=,7,active,1.707186111111111,101.27080305555555,1.0,20170228.0,20170331.0,99.0
V5KfXsmwmQIMGU2ayK5qmd7V+Zbro0kH3rSVPZiCN6E=,0,active,120.74335611111111,0.0,0.0,20151227.0,20160129.0,149.0
V5KfXsmwmQIMGU2ayK5qmd7V+Zbro0kH3rSVPZiCN6E=,1,active,22.678652222222222,120.74335611111111,0.0,,,149.0
V5KfXsmwmQIMGU2ayK5qmd7V+Zbro0kH3rSVPZiCN6E=,2,active,76.58463444444445,143.42200833333334,0.0,20160304.0,20160403.0,149.0
V5KfXsmwmQIMGU2ayK5qmd7V+Zbro0kH3rSVPZiCN6E=,3,active,40.02016111111111,220.00664277777778,0.0,,,149.0
V5KfXsmwmQIMGU2ayK5qmd7V+Zbro0kH3rSVPZiCN6E=,4,churn,0.0,260.0268038888889,0.0,,,149.0
V7wnbAG+f7YN9z5icQMIClB7RKaWbluEm+sDtJ8GSIo=,0,active,0.0,0.0,1.0,20161226.0,20170125.0,129.0
V7wnbAG+f7YN9z5icQMIClB7RKaWbluEm+sDtJ8GSIo=,1,active,0.0,0.0,1.0,20170125.0,20170225.0,129.0
V7wnbAG+f7YN9z5icQMIClB7RKaWbluEm+sDtJ8GSIo=,2,active,0.0,0.0,1.0,20170325.0,20170425.0,129.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,0,active,32.559753055555554,0.0,1.0,20160717.0,20160817.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,1,active,39.12715194444444,32.559753055555554,1.0,20160817.0,20160917.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,2,active,15.484026944444444,71.686905,1.0,20160917.0,20161017.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,3,active,16.271912222222223,87.17093194444445,1.0,20161017.0,20161117.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,4,active,13.049407777777777,103.44284416666666,1.0,20161117.0,20161217.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,5,active,6.441230555555555,116.49225194444443,1.0,20161217.0,20170117.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,6,active,6.12939,122.9334825,1.0,20170117.0,20170217.0,99.0
V8n4wzbtzPHd4+qUKpJbhXKioe9+uc3ok7ybTjRQHEk=,7,active,3.5944833333333333,129.0628725,1.0,20170217.0,20170317.0,99.0
V8rmh+SCbu/q2UEzX3j13ZiTdAKFsGUZWwbf8XKPGvo=,0,active,0.6524499999999999,0.0,0.0,20161119.0,20161219.0,180.0
